circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MEDAK,MEDAK,NARSAPOOR,KULCHARM,KULCHARAM,EV CHARGING STATIONS,9,1,,0,54.0
MEDAK,MEDAK,NARSAPOOR,NARASAPOOR,NARSAPUR TOWN-1 EDLABAZAR,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDAK,MEDAK,NARSAPOOR,KOWDIPALLY,KOWDIPALLY,EV CHARGING STATIONS,9,1,1.0,1136,54.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MUPPUREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,1039,54.0
MEDAK,TOOPRAN,TOOPRAN,MASAIPET,MASAIPET,EV CHARGING STATIONS,9,3,3.0,2954,227.0
MEDAK,TOOPRAN,RAMAYAMPET,NARSINGHI,VALLORE,EV CHARGING STATIONS,9,1,1.0,378,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,NAGULAPALLY,EV CHARGING STATIONS,9,1,1.0,561,54.0
MEDAK,TOOPRAN,RAMAYAMPET,RAMAYAMPET,KOMATPALLY,EV CHARGING STATIONS,9,1,1.0,1608,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,TOOPRAN,EV CHARGING STATIONS,9,3,3.0,207,115.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MANOHARABAD,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MAJEEDPUR,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MURAHARIPALLY,EV CHARGING STATIONS,9,1,1.0,958,54.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,THURKAPALLY,EV CHARGING STATIONS,9,2,2.0,15291,108.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,SHAMEERPET,EV CHARGING STATIONS,9,2,2.0,357,62.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,EV CHARGING STATIONS,9,2,2.0,922,84.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV INDUSTRIAL AREA ,EV CHARGING STATIONS,9,1,1.0,12019,61.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV TOWN,EV CHARGING STATIONS,9,1,1.0,3538,54.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,7855,40.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,KANDLAKOYA,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,EV CHARGING STATIONS,9,2,2.0,2741,75.0
MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY,HVCT KKP,EV CHARGING STATIONS,9,1,1.0,5398,50.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),I D A,EV CHARGING STATIONS,9,1,1.0,1395,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,DEVAMMA BASTHI,EV CHARGING STATIONS,9,1,,0,2.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,EV CHARGING STATIONS,9,3,3.0,4949,130.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,IDA JEEDIMETLA,EV CHARGING STATIONS,9,1,1.0,6529,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,8689,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,PHASE-4 IDA JEEDIMETLA,EV CHARGING STATIONS,9,1,1.0,5009,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,SRI SAI NAGAR,EV CHARGING STATIONS,9,1,1.0,926,8.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,B K ENCLAVE,EV CHARGING STATIONS,9,1,1.0,5045,34.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,EV CHARGING STATIONS,9,1,1.0,3893,38.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DHOLARI DHANI & POCHAMMA GADDA,EV CHARGING STATIONS,9,1,1.0,0,30.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,EV CHARGING STATIONS,9,1,,0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QUTHBULLAPUR,EV CHARGING STATIONS,9,1,1.0,1444,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR,EV CHARGING STATIONS,9,1,1.0,41225,91.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,EV CHARGING STATIONS,9,1,1.0,0,18.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,SRR HIGHT ROOT,EV CHARGING STATIONS,9,1,1.0,0,74.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY,EV CHARGING STATIONS,9,1,1.0,32132,53.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,EV CHARGING STATIONS,9,1,1.0,4622,22.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MIYAPUR CT,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,V. NAGAR,EV CHARGING STATIONS,9,1,1.0,3816,31.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,BOWRAMPET HV,EV CHARGING STATIONS,9,1,1.0,17,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,D.P.PALLY HV(GRP M),EV CHARGING STATIONS,9,1,1.0,5970,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,EV CHARGING STATIONS,9,1,1.0,1757,45.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,HV GM  TO SR X ROAD,EV CHARGING STATIONS,9,2,2.0,2820,99.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HV GAJULARAMARAM,EV CHARGING STATIONS,9,2,2.0,3999,108.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,JEEDIMETLA HV,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,CT METERS,EV CHARGING STATIONS,9,2,2.0,17781,108.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,HMT COLONY,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,GAGILAPUR HV(GRP M),EV CHARGING STATIONS,9,2,2.0,1925,108.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MAHADEVAPURAM,EV CHARGING STATIONS,9,1,1.0,11053,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,PET BASHEERABAD,EV CHARGING STATIONS,9,2,2.0,6834,108.0
MEDCHAL,KUKATPALLY,MIYAPUR,VEMANA COLONY,CTMETER,EV CHARGING STATIONS,9,1,1.0,0,20.0
MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY, NON CT (KKP),EV CHARGING STATIONS,9,1,,0,22.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,KALWAKURTHY(HV),EV CHARGING STATIONS,9,2,2.0,0,120.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,MARCHALA,EV CHARGING STATIONS,9,1,1.0,3801,54.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACHAMPET CT METERS,EV CHARGING STATIONS,9,3,3.0,1861,228.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,HOUSING BOARD,EV CHARGING STATIONS,9,1,1.0,4000,54.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,TANDRA,EV CHARGING STATIONS,9,1,1.0,3240,60.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,CHANDAPUR,EV CHARGING STATIONS,9,1,1.0,1575,60.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,RAMIREDDY PALLY-BJ,EV CHARGING STATIONS,9,1,1.0,0,60.0
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,KOLLAPUR,EV CHARGING STATIONS,9,1,1.0,0,60.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,AMARABAD,MANNANOOR,EV CHARGING STATIONS,9,2,2.0,3051,122.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,VELUMALA PALLY,EV CHARGING STATIONS,9,1,1.0,1233,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,CHINTHAPALLY X ROAD,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,GODIKONDLA,EV CHARGING STATIONS,9,1,1.0,1299,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,TEEDED,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,SAGAR ROAD JP,EV CHARGING STATIONS,9,1,1.0,2736,30.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,EV CHARGING STATIONS,9,1,1.0,5087,54.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,UPPALAPAHAD,EV CHARGING STATIONS,9,1,1.0,40651,150.0
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN D,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NAKREKAL,SHALIGOWRARAM,MADARAM,EV CHARGING STATIONS,9,1,1.0,1,54.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATTANGUR,EV CHARGING STATIONS,9,2,2.0,4,108.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,EV CHARGING STATIONS,9,2,2.0,1743,48.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHEEKATIGUDEM,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,INUPAMULA,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,MADUGULAPALLY,KOTTAGUDEM,EV CHARGING STATIONS,9,1,1.0,0,43.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),YADAGARPALLY,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,THIPPARTHY,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,MIRYALAGUDA HV,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-GANDHINAGAR,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,EV CHARGING STATIONS,9,1,1.0,0,25.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,EV CHARGING STATIONS,9,1,1.0,2245,30.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPALAIPALLY,EV CHARGING STATIONS,9,1,1.0,12161,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPLAIPALLY,EV CHARGING STATIONS,9,2,2.0,3819,108.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN1,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GUDUR,EV CHARGING STATIONS,9,2,2.0,1981,108.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA(HQ)- A,EV CHARGING STATIONS,9,2,2.0,0,108.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,GUNDRAMPALLY,EV CHARGING STATIONS,9,3,3.0,1259,104.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,EV CHARGING STATIONS,9,1,1.0,0,18.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SETTI PALEM,EV CHARGING STATIONS,9,1,1.0,4088,60.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,PEDDAKAPARTHY,EV CHARGING STATIONS,9,3,3.0,6962,192.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KISTAPURAM,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VATTIMARTHY,EV CHARGING STATIONS,9,1,1.0,3019,60.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,A.D.PALLY,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,HALIA,HALIYA,HALIA ,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,PEDDAVOORA,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VELIMINEDU,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,J.R.GUDA,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,RAIKAL,EV CHARGING STATIONS,9,1,1.0,8,60.0
RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KOTHUR,THIMMAPUR-KT,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,SHADNAGAR,KOTHUR,NANDIGAMA,NANDIGAMA-KT,EV CHARGING STATIONS,9,2,2.0,0,108.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,CT METERS SDNR RURAL,EV CHARGING STATIONS,9,4,4.0,7283,170.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPER PALLY VILLAGE,EV CHARGING STATIONS,9,1,1.0,0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,E.BANDLAGUDA,EV CHARGING STATIONS,9,1,1.0,2784,49.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,R B NAGAR&MADHURANGER HV,EV CHARGING STATIONS,9,3,3.0,6919,162.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,MAILRADEVPALLY,EV CHARGING STATIONS,9,2,2.0,0,94.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,EV CHARGING STATIONS,9,1,1.0,2769,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,HV BABULREDDYNAGAR,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SHAMSHABAD,EV CHARGING STATIONS,9,1,1.0,2626,49.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,SHASTRIPURAM,EV CHARGING STATIONS,9,1,1.0,0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PALMAKOLE,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,BUNDLAGUDA VILLAGE,EV CHARGING STATIONS,9,1,1.0,1720,10.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SHAPOOR,EV CHARGING STATIONS,9,1,1.0,8818,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV PREMAVATHIPET,EV CHARGING STATIONS,9,1,1.0,8065,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV SHIVARAMPALLY,EV CHARGING STATIONS,9,1,1.0,7189,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,EV CHARGING STATIONS,9,3,3.0,14174,130.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAMRAI,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,KANDUKUR,AMANGAL,KADTHAL,KADTHAL,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,ERRAKUNTA,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,EV CHARGING STATIONS,9,1,1.0,652,15.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,SHAHEEN NAGAR II,EV CHARGING STATIONS,9,1,1.0,9,15.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,CT SERVICES,EV CHARGING STATIONS,9,2,2.0,2971,108.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,HV-2,EV CHARGING STATIONS,9,1,1.0,105,15.0
RAJENDRA NAGAR,KANDUKUR,AMANGAL,AMANGAL,AMANGAL(HV),EV CHARGING STATIONS,9,3,2.0,2581,167.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SRINAGAR,EV CHARGING STATIONS,9,3,3.0,4115,138.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,THUMMALOOR,EV CHARGING STATIONS,9,2,2.0,5002,69.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,MAMIDIPALLY,EV CHARGING STATIONS,9,2,2.0,0,104.0
SANGAREDDY,SANGAREDDY,ISNAPUR,KOLLUR,KYASARAM,EV CHARGING STATIONS,9,1,1.0,564,8.0
SANGAREDDY,SANGAREDDY,ISNAPUR,KOLLUR,NANDIGAMA,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,PTC DIVISON,EV CHARGING STATIONS,9,1,1.0,4971,74.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,SRI NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,333,8.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-2 SLI,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-3 LI ,EV CHARGING STATIONS,9,1,1.0,1849,54.0
SANGAREDDY,PATANCHERU,RC PURAM,BEERAMGUDA,ASHOK NAGAR-2(BEERAMGUDA),EV CHARGING STATIONS,9,1,1.0,3153,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,KANDI,EV CHARGING STATIONS,9,1,1.0,2233,30.0
SANGAREDDY,PATANCHERU,PATANCHERU,AMEENPUR,CT METERS,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,NEW KANDI,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,OLD KANDI,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,PATANCHERU,RC PURAM,M.I.G.,MIG HV,EV CHARGING STATIONS,9,2,2.0,14245,108.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,FASALWADI,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,HV-I,EV CHARGING STATIONS,9,1,1.0,409,30.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,AKHIL FORM (CHITKUL),EV CHARGING STATIONS,9,1,1.0,171,7.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,CHITKUL VILLAGE(CHITKUL),EV CHARGING STATIONS,9,1,1.0,218,3.0
SANGAREDDY,PATANCHERU,GUMMADIDALA,GADDAPOTHARAM,BONTHAPALLY (HV),EV CHARGING STATIONS,9,1,,0,54.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,ISNP HV-2,EV CHARGING STATIONS,9,6,5.0,12370,263.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-II,SHANTHI NAGAR,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,BUDHERA,EV CHARGING STATIONS,9,2,2.0,2886,108.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,KAMKOLE,EV CHARGING STATIONS,9,1,1.0,62,51.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,KOHEER,DIGWAL,EV CHARGING STATIONS,9,2,2.0,1116,84.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,KOHEER,KOHEER,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,PEDDAPUR,EV CHARGING STATIONS,9,1,1.0,0,31.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,MANNAPUR,C T METERS,EV CHARGING STATIONS,9,2,2.0,11990,79.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,SADASIVAPET TOWN,EV CHARGING STATIONS,9,1,1.0,1,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,MADDIKUNTA,EV CHARGING STATIONS,9,1,1.0,3532,61.0
SANGAREDDY,SANGAREDDY,SADASIVPET,KONDAPUR,KDPR HV 3,EV CHARGING STATIONS,9,2,2.0,1040,60.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,SURARAM,EV CHARGING STATIONS,9,1,1.0,415,30.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,ZAHEERABAD RURAL,CT METERS,EV CHARGING STATIONS,9,2,2.0,3247,108.0
SANGAREDDY,JOGIPET,JOGIPET,HATHNOORA,PALPANOOR,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,JOGIPET,NARAYANKHED,NARAYANKHED,NARAYANKHED TOWN 2,EV CHARGING STATIONS,9,1,1.0,1463,30.0
SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,EV CHARGING STATIONS,9,1,1.0,505,30.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,VIVEKANANDA NAGAR,EV CHARGING STATIONS,9,1,1.0,87,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,YASHODA NAGAR,EV CHARGING STATIONS,9,1,1.0,9427,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,MEERPET,MEERPET JILLELGUDA CT METERS,EV CHARGING STATIONS,9,2,2.0,5041,108.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,MALLIKARJUNA NAGAR,EV CHARGING STATIONS,9,1,1.0,4557,53.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,EV CHARGING STATIONS,9,1,1.0,219,22.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BN REDDY NAGAR,PHASE5,EV CHARGING STATIONS,9,1,1.0,0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,PATRIKEYA NAGAR,EV CHARGING STATIONS,9,1,1.0,7720,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,PEDDA AMBERPET HIGHWAY 6328,EV CHARGING STATIONS,9,1,1.0,329,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SARSWATHI NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,3,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,EV CHARGING STATIONS,9,1,1.0,4360,21.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SURYODAYANAGAR COL,EV CHARGING STATIONS,9,1,1.0,17483,53.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SAI COLONY RD 1 2 3 4 5 & 6317,EV CHARGING STATIONS,9,1,1.0,0,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,EV CHARGING STATIONS,9,1,1.0,45,30.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,LENIN NAGAR,BADANGPET,EV CHARGING STATIONS,9,1,1.0,416,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,GOUTHAMI NAGAR,EV CHARGING STATIONS,9,1,1.0,13528,79.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGO S COLONY,EV CHARGING STATIONS,9,2,2.0,9253,108.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGOS COLONY SECTOR III,EV CHARGING STATIONS,9,1,1.0,0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,HAYATH NAGAR,R K PURAM,EV CHARGING STATIONS,9,1,1.0,27,30.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,R.S.S.GROUNDS,EV CHARGING STATIONS,9,1,1.0,11200,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,BADANGPET,CT METERS,EV CHARGING STATIONS,9,5,5.0,11856,270.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,"SECTOR-5,NGOS COLONY",EV CHARGING STATIONS,9,1,1.0,300,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,VIJAYAPURI COLONY PHASE - I,EV CHARGING STATIONS,9,1,1.0,7134,54.0
