circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,MACHARAM-J,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,ADE HT RURAL,EV CHARGING STATIONS,9,1,1.0,919.0,60.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,APPAIPALLY,EV CHARGING STATIONS,9,1,1.0,3.0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN-III AE,EV CHARGING STATIONS,9,1,1.0,0.0,30.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,APPANNAPALLY,EV CHARGING STATIONS,9,1,1.0,758.0,7.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -I,TOWN-I,EV CHARGING STATIONS,9,2,2.0,6449.0,108.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -II,ADE HT TOWN,EV CHARGING STATIONS,9,2,,0.0,120.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,LINE INSPECTOR-1,EV CHARGING STATIONS,9,1,1.0,1232.0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -II,TOWN-II,EV CHARGING STATIONS,9,1,1.0,2075.0,54.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,LINE INSPECTOR-2,EV CHARGING STATIONS,9,1,1.0,214.0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,AE CT GANDEED,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,AE CT JADCHERLA TOWN,EV CHARGING STATIONS,9,1,1.0,333.0,25.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,BALANAGAR,EV CHARGING STATIONS,9,4,4.0,5078.0,220.0
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,DEVARKADRA,EV CHARGING STATIONS,9,1,1.0,4.0,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,NAGULAPALLY,EV CHARGING STATIONS,9,1,1.0,487.0,54.0
MEDAK,TOOPRAN,RAMAYAMPET,RAMAYAMPET,KOMATPALLY,EV CHARGING STATIONS,9,1,1.0,2210.0,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,TOOPRAN,EV CHARGING STATIONS,9,3,3.0,431.0,115.0
MEDAK,MEDAK,NARSAPOOR,NARASAPOOR,NARSAPUR TOWN-1 EDLABAZAR,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MANOHARABAD,EV CHARGING STATIONS,9,1,1.0,166.0,54.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MUPPUREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,1691.0,61.0
MEDAK,TOOPRAN,TOOPRAN,MASAIPET,MASAIPET,EV CHARGING STATIONS,9,3,3.0,3676.0,227.0
MEDAK,TOOPRAN,RAMAYAMPET,NARSINGHI,VALLORE,EV CHARGING STATIONS,9,1,1.0,541.0,54.0
MEDAK,MEDAK,NARSAPOOR,KULCHARM,KULCHARAM,EV CHARGING STATIONS,9,1,1.0,464.0,54.0
MEDAK,MEDAK,NARSAPOOR,KOWDIPALLY,KOWDIPALLY,EV CHARGING STATIONS,9,1,1.0,1198.0,54.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV TOWN,EV CHARGING STATIONS,9,1,1.0,3229.0,54.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,8483.0,40.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,KANDLAKOYA,EV CHARGING STATIONS,9,1,1.0,33.0,60.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,EV CHARGING STATIONS,9,2,2.0,4643.0,75.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MAJEEDPUR,EV CHARGING STATIONS,9,1,1.0,205.0,54.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MURAHARIPALLY,EV CHARGING STATIONS,9,1,1.0,526.0,54.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,THURKAPALLY,EV CHARGING STATIONS,9,2,2.0,9523.0,108.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,SHAMEERPET,EV CHARGING STATIONS,9,2,2.0,626.0,62.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,EV CHARGING STATIONS,9,2,2.0,9868.0,94.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV INDUSTRIAL AREA ,EV CHARGING STATIONS,9,1,1.0,0.0,61.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,IDA JEEDIMETLA,EV CHARGING STATIONS,9,1,1.0,7362.0,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,V. NAGAR,EV CHARGING STATIONS,9,1,1.0,2256.0,31.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,PHASE-4 IDA JEEDIMETLA,EV CHARGING STATIONS,9,1,1.0,3876.0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MIYAPUR CT,EV CHARGING STATIONS,9,1,1.0,17.0,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,JEEDIMETLA HV,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,CT METERS,EV CHARGING STATIONS,9,2,2.0,12097.0,108.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,HMT COLONY,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,EV CHARGING STATIONS,9,1,1.0,591.0,45.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HV GAJULARAMARAM,EV CHARGING STATIONS,9,2,2.0,715.0,108.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,PET BASHEERABAD,EV CHARGING STATIONS,9,2,2.0,7585.0,108.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,SRR HIGHT ROOT,EV CHARGING STATIONS,9,1,1.0,0.0,74.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,SRI RAM NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,2.0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,VEMANA COLONY,CTMETER,EV CHARGING STATIONS,9,1,1.0,0.0,20.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MAHADEVAPURAM,EV CHARGING STATIONS,9,1,1.0,11966.0,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY, NON CT (KKP),EV CHARGING STATIONS,9,1,,0.0,22.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,BAHADURPALLY HV(GRP M),EV CHARGING STATIONS,9,1,1.0,32.0,120.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,D.P.PALLY HV(GRP M),EV CHARGING STATIONS,9,1,1.0,1210.0,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY,HVCT KKP,EV CHARGING STATIONS,9,1,1.0,7065.0,50.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,BOWRAMPET HV,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,HV GM  TO SR X ROAD,EV CHARGING STATIONS,9,2,2.0,3133.0,99.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,DEVAMMA BASTHI,EV CHARGING STATIONS,9,1,,0.0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,8635.0,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,GAGILAPUR HV(GRP M),EV CHARGING STATIONS,9,2,2.0,5370.0,108.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,GAGILLAPUR HV(GRP M),EV CHARGING STATIONS,9,1,1.0,43.0,120.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,EV CHARGING STATIONS,9,4,4.0,10663.0,193.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,EV CHARGING STATIONS,9,1,1.0,5405.0,38.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,SRI SAI NAGAR,EV CHARGING STATIONS,9,1,1.0,741.0,8.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,B K ENCLAVE,EV CHARGING STATIONS,9,1,1.0,7501.0,34.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DHOLARI DHANI & POCHAMMA GADDA,EV CHARGING STATIONS,9,1,1.0,1.0,30.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,EV CHARGING STATIONS,9,1,,0.0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QUTHBULLAPUR,EV CHARGING STATIONS,9,1,1.0,8646.0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR,EV CHARGING STATIONS,9,1,1.0,39969.0,91.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,EV CHARGING STATIONS,9,1,1.0,54.0,18.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),I D A,EV CHARGING STATIONS,9,1,1.0,1412.0,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY,EV CHARGING STATIONS,9,1,1.0,26706.0,53.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,EV CHARGING STATIONS,9,1,1.0,4849.0,22.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,AMARABAD,MANNANOOR,EV CHARGING STATIONS,9,2,2.0,3785.0,122.0
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,KOLLAPUR,EV CHARGING STATIONS,9,1,1.0,634.0,60.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,RAMIREDDY PALLY-BJ,EV CHARGING STATIONS,9,1,1.0,0.0,60.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,HOUSING BOARD,EV CHARGING STATIONS,9,1,1.0,5866.0,54.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACHAMPET CT METERS,EV CHARGING STATIONS,9,3,3.0,244.0,228.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,CHANDAPUR,EV CHARGING STATIONS,9,1,1.0,3061.0,60.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,VELUMALA PALLY,EV CHARGING STATIONS,9,1,1.0,1826.0,54.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,KALWAKURTHY(HV),EV CHARGING STATIONS,9,2,2.0,0.0,120.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,MARCHALA,EV CHARGING STATIONS,9,1,1.0,5603.0,54.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,TANDRA,EV CHARGING STATIONS,9,1,1.0,4846.0,60.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-GANDHINAGAR,EV CHARGING STATIONS,9,1,1.0,55.0,54.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,EV CHARGING STATIONS,9,1,1.0,1.0,25.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,EV CHARGING STATIONS,9,1,1.0,2938.0,30.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPALAIPALLY,EV CHARGING STATIONS,9,1,1.0,13418.0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPLAIPALLY,EV CHARGING STATIONS,9,2,2.0,3289.0,108.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA(HQ)- A,EV CHARGING STATIONS,9,2,2.0,0.0,108.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN1,EV CHARGING STATIONS,9,1,1.0,48.0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,EV CHARGING STATIONS,9,1,1.0,0.0,18.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,GUNDRAMPALLY,EV CHARGING STATIONS,9,3,3.0,1079.0,104.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,PEDDAKAPARTHY,EV CHARGING STATIONS,9,3,3.0,6463.0,192.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VATTIMARTHY,EV CHARGING STATIONS,9,1,1.0,2601.0,60.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VELIMINEDU,EV CHARGING STATIONS,9,1,1.0,3.0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,A.D.PALLY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,SAGAR ROAD JP,EV CHARGING STATIONS,9,1,1.0,2111.0,30.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,J.R.GUDA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,EV CHARGING STATIONS,9,1,1.0,3661.0,60.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,THIPPARTHY,EV CHARGING STATIONS,9,1,1.0,9.0,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,CHINTHAPALLY X ROAD,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,GODIKONDLA,EV CHARGING STATIONS,9,1,1.0,2234.0,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,TEEDED,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,MADUGULAPALLY,KOTTAGUDEM,EV CHARGING STATIONS,9,1,1.0,0.0,43.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),YADAGARPALLY,EV CHARGING STATIONS,9,1,1.0,30.0,54.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,MIRYALAGUDA HV,EV CHARGING STATIONS,9,1,1.0,152.0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,PEDDAVOORA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,MIRYALGUDA,HALIA,HALIYA,HALIA ,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GUDUR,EV CHARGING STATIONS,9,2,2.0,93.0,108.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SETTI PALEM,EV CHARGING STATIONS,9,1,1.0,4593.0,60.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KISTAPURAM,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHEEKATIGUDEM,EV CHARGING STATIONS,9,1,1.0,336.0,54.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,INUPAMULA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN D,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,NALGONDA,NAKREKAL,SHALIGOWRARAM,MADARAM,EV CHARGING STATIONS,9,1,1.0,102.0,54.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATTANGUR,EV CHARGING STATIONS,9,2,2.0,94.0,108.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,EV CHARGING STATIONS,9,2,2.0,915.0,48.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,UPPALAPAHAD,EV CHARGING STATIONS,9,1,1.0,6841.0,150.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,CT METERS SDNR RURAL,EV CHARGING STATIONS,9,4,4.0,7705.0,170.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,RAIKAL,EV CHARGING STATIONS,9,1,1.0,884.0,60.0
RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KOTHUR,THIMMAPUR-KT,EV CHARGING STATIONS,9,1,1.0,47.0,54.0
RAJENDRA NAGAR,SHADNAGAR,KOTHUR,NANDIGAMA,NANDIGAMA-KT,EV CHARGING STATIONS,9,2,2.0,0.0,108.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SHAPOOR,EV CHARGING STATIONS,9,1,1.0,9999.0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAMRAI,EV CHARGING STATIONS,9,1,1.0,21.0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,CT SERVICES,EV CHARGING STATIONS,9,2,2.0,3007.0,108.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPER PALLY VILLAGE,EV CHARGING STATIONS,9,1,1.0,0.0,5.0
RAJENDRA NAGAR,KANDUKUR,AMANGAL,AMANGAL,AMANGAL(HV),EV CHARGING STATIONS,9,3,3.0,2776.0,167.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PALMAKOLE,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,HV-2,EV CHARGING STATIONS,9,1,1.0,132.0,15.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,R B NAGAR&MADHURANGER HV,EV CHARGING STATIONS,9,3,3.0,15374.0,162.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,E.BANDLAGUDA,EV CHARGING STATIONS,9,1,1.0,2063.0,49.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SHAMSHABAD,EV CHARGING STATIONS,9,1,1.0,3029.0,49.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,MAILRADEVPALLY,EV CHARGING STATIONS,9,2,2.0,220.0,94.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,EV CHARGING STATIONS,9,1,1.0,3092.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,HV BABULREDDYNAGAR,EV CHARGING STATIONS,9,1,1.0,21.0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,SHASTRIPURAM,EV CHARGING STATIONS,9,1,1.0,0.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,CT METERS HIMAYATHSAGAR,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SRINAGAR,EV CHARGING STATIONS,9,3,3.0,20057.0,138.0
RAJENDRA NAGAR,KANDUKUR,AMANGAL,KADTHAL,KADTHAL,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,THUMMALOOR,EV CHARGING STATIONS,9,2,2.0,4754.0,69.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,ERRAKUNTA,EV CHARGING STATIONS,9,1,1.0,4553.0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,MAMIDIPALLY,EV CHARGING STATIONS,9,2,2.0,3955.0,104.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,BUNDLAGUDA VILLAGE,EV CHARGING STATIONS,9,1,1.0,2205.0,10.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,EV CHARGING STATIONS,9,1,1.0,680.0,15.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV PREMAVATHIPET,EV CHARGING STATIONS,9,1,1.0,6326.0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV SHIVARAMPALLY,EV CHARGING STATIONS,9,1,1.0,6824.0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,SHAHEEN NAGAR II,EV CHARGING STATIONS,9,1,1.0,0.0,15.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,EV CHARGING STATIONS,9,3,3.0,3047.0,130.0
SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,EV CHARGING STATIONS,9,1,1.0,1015.0,30.0
SANGAREDDY,SANGAREDDY,ISNAPUR,KOLLUR,KYASARAM,EV CHARGING STATIONS,9,1,1.0,518.0,8.0
SANGAREDDY,SANGAREDDY,ISNAPUR,KOLLUR,NANDIGAMA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,PEDDAPUR,EV CHARGING STATIONS,9,1,1.0,254.0,31.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,SADASIVAPET TOWN,EV CHARGING STATIONS,9,1,1.0,2151.0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,KANDI,EV CHARGING STATIONS,9,1,1.0,1408.0,30.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,NEW KANDI,EV CHARGING STATIONS,9,1,1.0,1093.0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,OLD KANDI,EV CHARGING STATIONS,9,1,1.0,416.0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,MADDIKUNTA,EV CHARGING STATIONS,9,1,1.0,4399.0,61.0
SANGAREDDY,SANGAREDDY,SADASIVPET,KONDAPUR,KDPR HV 3,EV CHARGING STATIONS,9,2,2.0,1075.0,60.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,SURARAM,EV CHARGING STATIONS,9,1,1.0,779.0,30.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,FASALWADI,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,HV-I,EV CHARGING STATIONS,9,1,1.0,470.0,30.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,BUDHERA,EV CHARGING STATIONS,9,2,2.0,3749.0,108.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,AKHIL FORM (CHITKUL),EV CHARGING STATIONS,9,1,1.0,101.0,7.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,CHITKUL VILLAGE(CHITKUL),EV CHARGING STATIONS,9,1,1.0,262.0,3.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,KAMKOLE,EV CHARGING STATIONS,9,1,1.0,1202.0,51.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,ISNP HV-2,EV CHARGING STATIONS,9,6,5.0,11338.0,263.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-II,SHANTHI NAGAR,EV CHARGING STATIONS,9,1,1.0,313.0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU RURAL,AE SERVICES RURAL M SRISHAILAM,EV CHARGING STATIONS,9,1,1.0,724.0,54.0
SANGAREDDY,PATANCHERU,GUMMADIDALA,GADDAPOTHARAM,BONTHAPALLY (HV),EV CHARGING STATIONS,9,1,1.0,2779.0,54.0
SANGAREDDY,JOGIPET,JOGIPET,HATHNOORA,PALPANOOR,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,MANNAPUR,C T METERS,EV CHARGING STATIONS,9,2,2.0,3128.0,85.04
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU RURAL,SULTANPOOR,EV CHARGING STATIONS,9,1,1.0,156.0,54.0
SANGAREDDY,JOGIPET,NARAYANKHED,NARAYANKHED,NARAYANKHED TOWN 2,EV CHARGING STATIONS,9,1,1.0,1165.0,30.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,ZAHEERABAD RURAL,CT METERS,EV CHARGING STATIONS,9,2,2.0,3383.0,108.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,PTC DIVISON,EV CHARGING STATIONS,9,1,1.0,6999.0,74.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,SRI NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,388.0,8.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-2 SLI,EV CHARGING STATIONS,9,1,1.0,80.0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-3 LI ,EV CHARGING STATIONS,9,1,1.0,767.0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,AMEENPUR,CT METERS,EV CHARGING STATIONS,9,1,1.0,2228.0,54.0
SANGAREDDY,PATANCHERU,RC PURAM,BEERAMGUDA,ASHOK NAGAR-2(BEERAMGUDA),EV CHARGING STATIONS,9,1,1.0,10021.0,54.0
SANGAREDDY,JOGIPET,JOGIPET,CHOUTAKUR,SULTHANPUR,EV CHARGING STATIONS,9,1,,0.0,54.0
